@lat	@lon	addr:housenumber	addr:street
37.8492825	-122.2521246	6058	College Avenue
37.8572620	-122.2527830	2959	College Avenue
37.8691166	-122.2548254	2300	College Avenue
37.8684027	-122.2607100	2430	Bancroft Way
37.8734190	-122.2687460	1920	Shattuck Avenue
37.8647961	-122.2671401	2451	Shattuck Avenue
37.8650305	-122.2671120	2441	Shattuck Avenue
37.8656869	-122.2672122	2409	Shattuck Avenue
37.8684190	-122.2675560	2255	Shattuck Avenue
37.8717157	-122.2705222	2000	University Avenue
37.8709518	-122.2748450	1800	University Avenue
37.8825201	-122.2666828	2211	Rose Street
37.8782287	-122.2886844	1578	Hopkins Street
37.8488468	-122.2717547	3290	Adeline Street
37.8817265	-122.2698100	1400	Shattuck Avenue
37.8805034	-122.2690108	1491	Shattuck Avenue
37.8806940	-122.2690080	1475	Shattuck Avenue
37.8809230	-122.2690350	1463	Shattuck Avenue
37.8798261	-122.2688892	1511	Shattuck Avenue
37.8798563	-122.2690130	1511	Shattuck Avenue
37.8797331	-122.2690006	1513	Shattuck Avenue
37.8796544	-122.2690441	1515	Shattuck Avenue
37.8795958	-122.2689700	1517	Shattuck Avenue
37.8800649	-122.2694799	1500	Shattuck Avenue
37.8799793	-122.2694793	1504	Shattuck Avenue
37.8798600	-122.2694690	1512	Shattuck Avenue
37.8793300	-122.2694030	1540	Shattuck Avenue
37.8782230	-122.2694410	1600	Shattuck Avenue
37.8780338	-122.2692547	1600	Shattuck Avenue
37.8779258	-122.2692415	1602	Shattuck Avenue
37.8770733	-122.2691647	1674	Shattuck Avenue
37.8768171	-122.2691238	1686	Shattuck Avenue
37.8767090	-122.2691070	1690	Shattuck Avenue
37.8767394	-122.2687078	1685	Shattuck Avenue
37.8764640	-122.2690790	1700	Shattuck Avenue
37.8760100	-122.2690380	1730	Shattuck Avenue
37.8752578	-122.2689252	1776	Shattuck Avenue
37.8751541	-122.2689132	1782	Shattuck Avenue
37.8750524	-122.2689020	1788	Shattuck Avenue
37.8749116	-122.2688783	1796	Shattuck Avenue
37.8740710	-122.2683760	1849	Shattuck Avenue
37.8737120	-122.2687720	1900	Shattuck Avenue
37.8725460	-122.2686471	1986	Shattuck Avenue
37.8724290	-122.2686400	1988	Shattuck Avenue
37.8727493	-122.2686723	1958	Shattuck Avenue
37.8725627	-122.2682198	1981	Shattuck Avenue
37.8723550	-122.2681800	2101	Shattuck Avenue
37.8729720	-122.2683120	1951	Shattuck Avenue
37.8723030	-122.2686290	1998	Shattuck Avenue
37.8720635	-122.2679389	48	Shattuck Square
37.8785742	-122.2685875	2109	Cedar Street
37.8786643	-122.2689271	1543	Shattuck Avenue
37.8802403	-122.2683180	2124	Vine Street
37.8799973	-122.2684084	1508	Walnut Street
37.8799090	-122.2685970	1510G	Walnut Street
37.8852816	-122.2745283	1201	The Alameda
37.8755667	-122.2606291	1832	Euclid Avenue
37.8752789	-122.2596786	2490	Hearst Avenue
37.8758594	-122.2601321	1805	Euclid Avenue
37.8755541	-122.2600854	1841	Euclid Avenue
37.8756130	-122.2600970	1839	Euclid Avenue
37.8757648	-122.2601253	1807	Euclid Avenue
37.8756956	-122.2601117	1829	Euclid Avenue
37.8758027	-122.2604260	1814	Euclid Avenue
37.8725510	-122.2665090	2161	University Avenue
37.9008361	-122.3029437	10057	San Pablo Avenue
37.8988539	-122.2995747	225	El Cerrito Plaza
37.8916279	-122.2773180	1897	Solano Avenue
37.8912805	-122.2774480	1892	Solano Avenue
37.8913140	-122.2775360	1888	Solano Avenue
37.8912553	-122.2779040	1870	Solano Avenue
37.8916057	-122.2775430	1889	Solano Avenue
37.8916007	-122.2778100	1881	Solano Avenue
37.8915965	-122.2785038	1855	Solano Avenue
37.8915408	-122.2785590	1853	Solano Avenue
37.8915131	-122.2791940	1825	Solano Avenue
37.8915550	-122.2796250	1801	Solano Avenue
37.8914732	-122.2800108	1799	Solano Avenue
37.8913328	-122.2823824	1707	Solano Avenue
37.8913287	-122.2827515	1695	Solano Avenue
37.8912462	-122.2840802	1615	Solano Avenue
37.8911948	-122.2848070	1591	Solano Avenue
37.8910081	-122.2884030	1477	Solano Avenue
37.8909626	-122.2894771	1423	Solano Avenue
37.8909336	-122.2895270	1421	Solano Avenue
37.8908894	-122.2904000	1389	Solano Avenue
37.8908780	-122.2906540	1373	Solano Avenue
37.8904590	-122.2982037	1115	Solano Avenue
37.8895511	-122.2984800	917	San Pablo Avenue
37.8902538	-122.2965640	1166	Solano Avenue
37.8906728	-122.2891930	1406	Solano Avenue
37.8906715	-122.2883010	1492	Solano Avenue
37.8909135	-122.2851990	1554	Solano Avenue
37.8911252	-122.2815990	1736	Solano Avenue
37.8911993	-122.2794068	1820	Solano Avenue
37.8283848	-122.2607361	421	40th Street
37.8707612	-122.2930882	1822	San Pablo Avenue
37.8706680	-122.2730910	2080	Martin Luther King Jr Way
37.8699970	-122.2717730	1931	Center Street
37.8683211	-122.2867833	1250	Addison Street
37.8702560	-122.2673120	2114	Center Street
37.8702750	-122.2671740	2126	Center Street
37.8703285	-122.2668557	2132	Center Street
37.8703390	-122.2667930	2142	Center Street
37.8703610	-122.2666332	2146	Center Street
37.8703929	-122.2664100	2152	Center Street
37.8704013	-122.2663289	2154	Center Street
37.8704080	-122.2662490	2160	Center Street
37.8704110	-122.2661716	2168	Center Street
37.8704100	-122.2660790	2128	Oxford Street
37.8702011	-122.2676247	2151	Shattuck Avenue
37.8915285	-122.2789550	1831	Solano Avenue
37.8667498	-122.2688401	2029	Durant Avenue
37.8229051	-122.2336783	760	Magnolia Avenue
37.9007491	-122.3015643	6324	Fairmount Avenue
37.8385380	-122.2799694	1051	55th Street
37.8301509	-122.2644524	4113	Telegraph Avenue
37.8218910	-122.2707175	3209	Martin Luther King Junior Way
37.8623288	-122.2646538	2200	Parker Street
37.8696551	-122.2957124	926	Hearst Avenue
37.8662168	-122.2812450	2235	Sacramento Street
37.8671666	-122.2971560	2031	6th Street
37.8683834	-122.2531671	2728	Durant Avenue
37.8636500	-122.3179870	100	Seawall Drive
37.8147814	-122.2457680	3530	Grand Avenue
37.8676865	-122.2588201	2355	Telegraph Avenue
37.8683714	-122.2589537	2311	Telegraph Avenue
37.8680186	-122.2591660	2340	Telegraph Avenue
37.8748143	-122.2969639	997	Cedar Street
37.8369378	-122.3032905	2333	Powell Street
37.8689285	-122.2983310	1900	6th Street
37.8592410	-122.2667710	2100	Ward Street
37.8652930	-122.2581510	2505	Dwight Way
37.8730923	-122.2733780	1900	Martin Luther King Jr Way
37.8506817	-122.2525731	6319	College Avenue
37.8768690	-122.2803493	1601	California Street
37.8782219	-122.2692738	1600	Shattuck Avenue
37.8833033	-122.2589897	1409	Greenwood Terrace
37.8794576	-122.2620822	2451	Cedar Street
37.8795977	-122.2621423	1597	Hawthorne Terrace
37.8792678	-122.2636851	2365	Cedar Street
37.8789132	-122.2667213	1555	Oxford Street
37.8786221	-122.2665841	2200	Cedar Street
37.8817106	-122.2708461	2016	Rose Street
37.8816513	-122.2714506	2004	Rose Street
37.8838307	-122.2576377	2707	La Loma Avenue
37.8822352	-122.2703828	2091	Rose Street
37.8818951	-122.2716733	2003	Rose Street
37.8819231	-122.2716830	1345	Milvia Street
37.8849679	-122.2545250	1369	Glendale Avenue
37.8358590	-122.2628390	4901	Telegraph Avenue
37.8346047	-122.2627701	4710	Telegraph Avenue
37.8351791	-122.2630386	4811	Telegraph Avenue
37.8347402	-122.2631048	4725	Telegraph Avenue
37.8347499	-122.2631810	4721	Telegraph Avenue
37.8344662	-122.2632445	4701	Telegraph Avenue
37.8325303	-122.2637400	4419	Telegraph Avenue
37.8314839	-122.2640264	4243	Telegraph Avenue
37.8309711	-122.2637142	4202	Telegraph Avenue
37.8342622	-122.2632791	4695	Telegraph Avenue
37.8348012	-122.2627014	4800	Telegraph Avenue
37.8348894	-122.2626757	4800A	Telegraph Avenue
37.8697888	-122.2660620	2175	Allston Way
37.8607928	-122.2896943	2504	San Pablo Avenue
37.8817177	-122.2739164	1343	Martin Luther King Jr Way
37.8815025	-122.2725947	1928	Rose Street
37.8815420	-122.2742330	1346	Martin Luther King Jr Way
37.8809762	-122.2764953	1782	Rose Street
37.8756834	-122.2934479	1111	Hopkins Street
37.8749191	-122.2942927	1610	San Pablo Avenue
37.8703637	-122.2980934	1803	6th Street
37.8703421	-122.2986267	1800	6th Street
37.8696530	-122.2979931	1823	6th Street
37.8695145	-122.2979361	827	Hearst Avenue
37.8682498	-122.2981251	811	University Avenue
37.8692230	-122.2978199	1901	6th Street
37.8684746	-122.2976148	1927	6th Street
37.8678803	-122.2972268	830	University Avenue
37.8684162	-122.2964944	901	University Avenue
37.8685565	-122.2957081	925	University Avenue
37.8686213	-122.2954073	929	University Avenue
37.8687706	-122.2946142	997	University Avenue
37.8690661	-122.2931533	1017	University Avenue
37.8692258	-122.2924211	1095	University Avenue
37.8698499	-122.2883429	1245	University Avenue
37.8711781	-122.2778503	1699	University Avenue
37.8724322	-122.2705597	1945	Milvia Street
37.8728806	-122.2706097	1921	Milvia Street
37.8734192	-122.2710388	1904	Milvia Street
37.8738624	-122.2708407	2001	Hearst Avenue
37.8740245	-122.2708882	1811	Milvia Street
37.8739897	-122.2711562	1822	Milvia Street
37.8742960	-122.2709583	1801	Milvia Street
37.8743164	-122.2712174	1942	Delaware Street
37.8746515	-122.2712060	1746	Milvia Street
37.8752429	-122.2712943	1728	Milvia Street
37.8752879	-122.2709012	1729	Milvia Street
37.8760752	-122.2710719	1703	Milvia Street
37.8758281	-122.2710239	1713	Milvia Street
37.8755307	-122.2712791	1716	Milvia Street
37.8762084	-122.2710539	2000	Virginia Street
37.8783033	-122.2712459	2001	Cedar Street
37.8851657	-122.2719837	1203	Milvia Street
37.8836679	-122.2722425	1945	Berryman Street
37.8852264	-122.2718327	2004	Eunice Street
37.8834880	-122.2712554	1300	Henry Street
37.8839548	-122.2699688	2051	Berryman Street
37.8840119	-122.2699243	1238	Shattuck Avenue
37.8845606	-122.2642186	2318	Glen Avenue
37.8803094	-122.2799808	1352	McGee Avenue
37.8801846	-122.2799233	1625	Rose Street
37.8816305	-122.2817409	1576	Hopkins Street
37.8816759	-122.2816511	1578	Hopkins Street
37.8817326	-122.2815326	1582	Hopkins Street
37.8817581	-122.2814787	1584	Hopkins Street
37.8817836	-122.2814320	1586	Hopkins Street
37.8818102	-122.2813789	1590	Hopkins Street
37.8818885	-122.2812524	1600	Hopkins Street
37.8821976	-122.2812164	1611	Hopkins Street
37.8815028	-122.2817380	1301	California Street
37.8875516	-122.2622354	1177	Euclid Avenue
37.8834794	-122.2511123	50	Avenida Drive
37.8835203	-122.2498694	98	Avenida Drive
37.8588105	-122.2450520	2984	Russell Street
37.8574923	-122.2529060	2947	College Avenue
37.8822564	-122.2702515	2093	Rose Street
37.8832237	-122.2734914	1910	Berryman Street
37.8890262	-122.2594268	1140	Cragmont Avenue
37.8909368	-122.2638785	1039	Cragmont Avenue
37.8910577	-122.2636487	1041	Cragmont Avenue
37.8802212	-122.2707023	2021	Vine Lane
37.8807203	-122.2680225	"1441,1443"	Walnut Street
37.8801408	-122.2690592	2100	Vine Street
37.8801698	-122.2682868	1502	Walnut Street
37.8837372	-122.2495995	102	Avenida Drive
37.8758475	-122.2736468	1700	Martin Luther King Jr Way
37.9031730	-122.2782440	304	Arlington Avenue
37.8801108	-122.2695706	2046	Vine Street
37.8665180	-122.2673210	2349	Shattuck Avenue
37.8615021	-122.2782180	1602	Blake Street
37.8623832	-122.2739581	1801	Blake Street
37.8635778	-122.2697677	2505	Milvia Street
37.8628353	-122.2696788	2519	Milvia Street
37.8625603	-122.2721607	2526	Martin Luther King Jr Way
37.8631535	-122.2722233	2500	Martin Luther King Jr Way
37.8616692	-122.2717229	1901	Parker Street
37.8626186	-122.2696332	2533	Milvia Street
37.8619553	-122.2695542	2539	Milvia Street
37.8555392	-122.2746147	1662	Russell Street
37.8626342	-122.2766121	2506	McGee Avenue
37.8627367	-122.2762793	1700	Dwight Way
37.8629588	-122.2745519	1736	Dwight Way
37.8630076	-122.2741801	1800	Dwight Way
37.8632281	-122.2724761	1866	Dwight Way
37.8658970	-122.2679070	2390	Shattuck Avenue
37.8662070	-122.2672730	2377	Shattuck Avenue
37.8679690	-122.2681470	2274	Shattuck Avenue
37.8670830	-122.2660870	2131	Durant Avenue
37.8711840	-122.2689450	2087	Addison Street
37.8709541	-122.2690818	2040	Addison Street
37.8709715	-122.2689098	2072	Addison Street
37.8709294	-122.2692750	2030	Addison Street
37.8710428	-122.2684788	2102	Shattuck Avenue
37.8715585	-122.2685222	2020	Shattuck Avenue
37.8714890	-122.2685200	2024	Shattuck Avenue
37.8712770	-122.2684940	2036	Shattuck Avenue
37.8717260	-122.2685160	2012	Shattuck Avenue
37.8716610	-122.2685180	2016	Shattuck Avenue
37.8719552	-122.2685759	2000	Shattuck Avenue
37.8674090	-122.2680890	2300	Shattuck Avenue
37.8694706	-122.2661064	2200	Oxford Street
37.8688482	-122.2664473	11	Oxford Street
37.8686607	-122.2675890	2237	Shattuck Avenue
37.8687389	-122.2668527	2119	Kittredge Street
37.8669295	-122.2734671	1829	Bancroft Way
37.8687466	-122.2735263	1835	Allston Way
37.8686847	-122.2740235	1823	Allston Way
37.8686166	-122.2728750	2200	Martin Luther King Jr Way
37.8698739	-122.2722648	1907	Center Street
37.8700829	-122.2707152	1947	Center Street
37.8687545	-122.2739902	2138	McKinley Avenue
37.8698881	-122.2727102	2111	Martin Luther King Jr Way
37.8462710	-122.2521390	5801	College Avenue
37.8661609	-122.2779367	1630	Bancroft Way
37.8696590	-122.2786359	2100	Jefferson Avenue
37.8698139	-122.2782757	1640	Addison Street
37.8699723	-122.2783065	1629	Addison Street
37.8703156	-122.2786335	2060	Jefferson Avenue
37.8701917	-122.2783885	2015	Jefferson Avenue
37.8648364	-122.2755274	1727	Channing Way
37.8649291	-122.2748010	1739	Channing Way
37.8951897	-122.2691595	780	Spruce Street
37.9044840	-122.2691249	600	Parkside Court
37.8889048	-122.2727170	1995	El Dorado Avenue
37.8889885	-122.2725605	2001	El Dorado Avenue
37.8930903	-122.2690416	882	Santa Barbara Road
37.8930580	-122.2693161	804	Indian Rock Avenue
37.8370440	-122.2621460	5098	Telegraph Avenue
37.8507946	-122.2525774	6323	College Avenue
37.8897076	-122.2711608	2034	Del Norte Court
37.8915944	-122.2778930	1877	Solano Avenue
37.8829538	-122.2757598	1818	Berryman Street
37.8829353	-122.2756494	1820	Berryman Street
37.8828887	-122.2755748	1304	Josephine Street
37.8835064	-122.2741645	1273	Martin Luther King Jr Way
37.8834675	-122.2741622	1275	Martin Luther King Jr Way
37.8834285	-122.2741575	1277	Martin Luther King Jr Way
37.8833989	-122.2741528	1279	Martin Luther King Jr Way
37.8842611	-122.2742092	1235	Martin Luther King Jr Way
37.8841573	-122.2741998	1239	Martin Luther King Jr Way
37.8844502	-122.2742092	1229	The Alameda
37.8847432	-122.2742468	1221	The Alameda
37.8916278	-122.2774396	1895	Solano Avenue
37.8917520	-122.2773221	896	The Alameda
37.8366020	-122.2621455	5008	Telegraph Avenue
37.8456603	-122.2616655	5950	Racine Street
37.8456603	-122.2614778	5939	Telegraph Avenue
37.8478997	-122.2519680	5940	College Avenue
37.8586033	-122.2440933	2922	Domingo Avenue
37.8935171	-122.2690676	869	Santa Barbara Road
37.8951102	-122.2702694	805	Santa Barbara Road
37.8949798	-122.2703875	804	Santa Barbara Road
37.8958052	-122.2700687	140	Montrose Road
37.8960157	-122.2712256	770	Santa Barbara Road
37.8960008	-122.2705976	767	Santa Barbara Road
37.8951959	-122.2693722	194	Montrose Road
37.8951903	-122.2694548	190	Montrose Road
37.8348296	-122.2857890	4701	Doyle Street
37.8684017	-122.2916893	2049	San Pablo Avenue
37.8686225	-122.2917550	2033	San Pablo Avenue
37.8694421	-122.2483973	19	Orchard Lane
37.8693969	-122.2482396	21	Orchard Lane
37.9008877	-122.3099753	5430	Central Avenue
37.8717025	-122.2732154	1885	University Avenue
37.8725740	-122.2734798	1841	Berkeley Way
37.8788050	-122.2735665	1519	Martin Luther King Jr Way
37.8748668	-122.2731840	1733	Martin Luther King Jr Way
37.8789883	-122.2736007	1515	Martin Luther King Jr Way
37.8720169	-122.2754932	1918	Grant Street
37.8762719	-122.2736782	1642	Martin Luther King Jr Way
37.8732980	-122.2726601	1910	Hearst Avenue
37.8728741	-122.2733196	1916	Martin Luther King Jr Way
37.8758360	-122.2733715	1703	Martin Luther King Jr Way
37.8719191	-122.2728754	1949	Martin Luther King Jr Way
37.8726615	-122.2732917	1922A	Martin Luther King Jr Way
37.8795541	-122.2734981	1902	Vine Street
37.8725770	-122.2736616	1839	Berkeley Way
37.8739401	-122.2730972	1807	Martin Luther King Jr Way
37.8723927	-122.2724685	1910	Berkeley Way
37.8779976	-122.2735503	1553	Martin Luther King Jr Way
37.8792195	-122.2730645	1506B	Bonita Avenue
37.8762122	-122.2736674	1644	Martin Luther King Jr Way
37.8733196	-122.2723864	1912	Hearst Avenue
37.8749180	-122.2731948	1731 1/2	Martin Luther King Jr Way
37.8726668	-122.2728099	1903	Berkeley Way
37.8783344	-122.2735359	1535	Martin Luther King Jr Way
37.8723609	-122.2729093	1921	Martin Luther King Jr Way
37.8758909	-122.2737350	1888	Virginia Street
37.8759353	-122.2733881	1701	Martin Luther King Jr Way
37.8792407	-122.2728723	1508	Bonita Avenue
37.8720651	-122.2728776	1935	Martin Luther King Jr Way
37.8740653	-122.2731881	1803	Martin Luther King Jr Way
37.8784297	-122.2735557	1533	Martin Luther King Jr Way
37.8792932	-122.2729878	1504B	Bonita Avenue
37.8720752	-122.2751799	1927	Grant Street
37.8763287	-122.2736854	1640	Martin Luther King Jr Way
37.8726384	-122.2729785	1919	Martin Luther King Jr Way
37.8720176	-122.2728933	1943	Martin Luther King Jr Way
37.8726552	-122.2734871	1845	Berkeley Way
37.8792759	-122.2730763	1506	Bonita Avenue
37.8742627	-122.2739098	1835	Delaware Street
37.8759336	-122.2732941	1902	Virginia Street
37.8750642	-122.2729776	1908	Francisco Street
37.8786813	-122.2735899	1521	Martin Luther King Jr Way
37.8749919	-122.2732128	1729	Martin Luther King Jr Way
37.8789201	-122.2735863	1517	Martin Luther King Jr Way
37.8780445	-122.2731127	1909	Cedar Street
37.8757848	-122.2733655	1705	Martin Luther King Jr Way
37.8723950	-122.2724353	1912	Berkeley Way
37.8785505	-122.2734422	1527	Martin Luther King Jr Way
37.8793085	-122.2728800	1504	Bonita Avenue
37.8718850	-122.2728690	1951;1947	Martin Luther King Jr Way
37.8728855	-122.2734420	1916A	Martin Luther King Jr Way
37.8753246	-122.2732488	1721	Martin Luther King Jr Way
37.8761582	-122.2736620	1648	Martin Luther King Jr Way
37.8783387	-122.2734206	1537	Martin Luther King Jr Way
37.8721932	-122.2740003	1830	Berkeley Way
37.8748953	-122.2731894	1731	Martin Luther King Jr Way
37.8814602	-122.2727471	1401	Bonita Avenue
37.8723074	-122.2729050	1925	Martin Luther King Jr Way
37.8758871	-122.2733827	1701 1/2	Martin Luther King Jr Way
37.8722506	-122.2732676	1930	Martin Luther King Jr Way
37.8792284	-122.2729580	1508B	Bonita Avenue
37.8728173	-122.2733124	1918	Martin Luther King Jr Way
37.8795370	-122.2736583	1900	Vine Street
37.8761170	-122.2736550	1650	Martin Luther King Jr Way
37.8752848	-122.2729430	1909	Francisco Street
37.8890114	-122.2617279	1121	Euclid Avenue
37.9019878	-122.2786987	1	Eagle Hill Road
37.9016983	-122.2788887	24	Eagle Hill Road
37.9019197	-122.2793285	12	Eagle Hill Road
37.9017454	-122.2790788	20	Eagle Hill Road
37.9023871	-122.2787959	8	Edgecroft Road
37.9020383	-122.2793992	8	Eagle Hill Road
37.8707480	-122.2704630	2101	Milvia Street
37.8705500	-122.2705080	2109	Milvia Street
37.8309714	-122.2859462	4081	Hollis Street
37.8684023	-122.2454079	162	Panoramic Way
37.8990487	-122.2990370	235	El Cerrito Plaza
37.8583935	-122.2527744	2708	Russell Street
37.8270187	-122.2510470	4184	Piedmont Avenue
37.8718384	-122.2679138	46	Shattuck Square
37.8718023	-122.2682079	63	Shattuck Square
37.8714525	-122.2679134	80	Shattuck Square
37.8717706	-122.2679074	64E	Shattuck Square
37.8718200	-122.2681730	63	Shattuck Square
37.8714274	-122.2680967	81	Shattuck Square
37.8716033	-122.2678932	64C	Shattuck Square
37.8720321	-122.2681839	21	Shattuck Square
37.8712897	-122.2679916	15	Shattuck Square
37.8720196	-122.2679645	48	Shattuck Square
37.8713668	-122.2678669	52	Shattuck Square
37.8714656	-122.2678794	80	Shattuck Square
37.8714497	-122.2681421	91	Shattuck Square
37.8717559	-122.2679062	64F	Shattuck Square
37.8716300	-122.2681737	64	Shattuck Square
37.8714527	-122.2727714	1900	University Avenue
37.8714650	-122.2726248	1908	University Avenue
37.8714589	-122.2726969	1904	University Avenue
37.8714210	-122.2728150	1900	University Avenue
37.8714298	-122.2726358	1908	University Avenue
37.8208214	-122.2606579	3314	Piedmont Avenue
37.8285776	-122.2599099	400	40th Street
37.8227188	-122.2664434	3401	Telegraph Avenue
37.8785990	-122.3047550	1306	3rd Street
37.8228710	-122.2903190	2791	Wood Street
37.8905548	-122.2968165	1181	Solano Avenue
37.8350250	-122.2626820	4822	Telegraph Avenue
37.8447017	-122.2768872	6050	Lowell Street
37.8576547	-122.2532780	2936	College Avenue
37.8304351	-122.2472872	4401	Piedmont Avenue
37.8285330	-122.2493870	4290	Piedmont Avenue
37.8298136	-122.3728507	1245C	Northpoint Drive
37.8302429	-122.3735550	1246E/1397E	Gateview Court
37.8305142	-122.3728325	1242B	Northpoint Drive
37.8300866	-122.3730190	1244E	Northpoint Drive
37.8305122	-122.3744734	1232A	Northpoint Drive
37.8310735	-122.3730189	1240D	Northpoint Drive
37.8317956	-122.3734416	1235B	Northpoint Drive
37.8305818	-122.3747884	1227A	Northpoint Drive
37.8305463	-122.3725400	1241D	Northpoint Drive
37.8302144	-122.3739270	1248B/1395B	Gateview Court
37.8314604	-122.3734448	1238D	Northpoint Drive
37.8300842	-122.3726187	1243E	Northpoint Drive
37.8304855	-122.3734550	1246A/1397A	Gateview Court
37.8315192	-122.3729084	1237D	Northpoint Drive
37.8296423	-122.3729547	1245F	Northpoint Drive
37.8302617	-122.3744874	1232E	Northpoint Drive
37.8307111	-122.3728999	1242E	Northpoint Drive
37.8299184	-122.3731420	1244B	Northpoint Drive
37.8307789	-122.3744600	1234D	Northpoint Drive
37.8308647	-122.3726354	1239H	Northpoint Drive
37.8317543	-122.3732967	1235D	Northpoint Drive
37.8307657	-122.3747934	1227D	Northpoint Drive
37.8302968	-122.3724537	1243A	Northpoint Drive
37.8303888	-122.3738520	1248E/1395E	Gateview Court
37.8313892	-122.3732168	1238A	Northpoint Drive
37.8298696	-122.3727867	1245B	Northpoint Drive
37.8302589	-122.3748010	1225C	Northpoint Drive
37.8304546	-122.3728129	1242A	Northpoint Drive
37.8301320	-122.3729850	1244F	Northpoint Drive
37.8304466	-122.3744774	1232B	Northpoint Drive
37.8311011	-122.3727134	1239D	Northpoint Drive
37.8318115	-122.3735324	1235A	Northpoint Drive
37.8309685	-122.3744300	1234A	Northpoint Drive
37.8306041	-122.3725580	1241C	Northpoint Drive
37.8301545	-122.3739530	1248A/1395A	Gateview Court
37.8314646	-122.3735358	1238E	Northpoint Drive
37.8301474	-122.3725957	1243D	Northpoint Drive
37.8300777	-122.3736410	1246H/1397H	Gateview Court
37.8315640	-122.3729544	1237C	Northpoint Drive
37.8296921	-122.3729177	1245E	Northpoint Drive
37.8301925	-122.3744914	1232F	Northpoint Drive
37.8308879	-122.3729448	1240A	Northpoint Drive
37.8307134	-122.3744420	1234E	Northpoint Drive
37.8309171	-122.3726524	1239G	Northpoint Drive
37.8317561	-122.3732168	1235E	Northpoint Drive
37.8307074	-122.3747964	1227C	Northpoint Drive
37.8304207	-122.3724780	1241F	Northpoint Drive
37.8303105	-122.3735460	1246D/1397D	Gateview Court
37.8314091	-122.3732988	1238B	Northpoint Drive
37.8299142	-122.3727527	1245A	Northpoint Drive
37.8303222	-122.3747970	1225D	Northpoint Drive
37.8311331	-122.3730246	1240E	Northpoint Drive
37.8303858	-122.3744674	1232C	Northpoint Drive
37.8311539	-122.3727314	1239C	Northpoint Drive
37.8309090	-122.3744330	1234B	Northpoint Drive
37.8306726	-122.3725600	1241B	Northpoint Drive
37.8305640	-122.3737950	1248H/1395H	Gateview Court
37.8314833	-122.3736128	1238F	Northpoint Drive
37.8301988	-122.3725567	1243C	Northpoint Drive
37.8301314	-122.3736190	1246G/1397G	Gateview Court
37.8306408	-122.3728545	1242D	Northpoint Drive
37.8299820	-122.3731130	1244C	Northpoint Drive
37.8301267	-122.3748280	1225A	Northpoint Drive
37.8309402	-122.3729614	1240B	Northpoint Drive
37.8306489	-122.3744450	1234F	Northpoint Drive
37.8309840	-122.3726544	1239F	Northpoint Drive
37.8303359	-122.3738900	1248D/1395D	Gateview Court
37.8317415	-122.3731331	1235F	Northpoint Drive
37.8304776	-122.3724960	1241E	Northpoint Drive
37.8303690	-122.3735210	1246C/1397C	Gateview Court
37.8314107	-122.3728124	1237F	Northpoint Drive
37.8301936	-122.3729610	1244G	Northpoint Drive
37.8303866	-122.3748150	1225E	Northpoint Drive
37.8311969	-122.3730449	1240F	Northpoint Drive
37.8303262	-122.3744704	1232D	Northpoint Drive
37.8312294	-122.3727344	1239B	Northpoint Drive
37.8309016	-122.3747734	1227F	Northpoint Drive
37.8307338	-122.3725800	1241A	Northpoint Drive
37.8305139	-122.3738170	1248G/1395G	Gateview Court
37.8316101	-122.3730204	1237B	Northpoint Drive
37.8297575	-122.3728937	1245D	Northpoint Drive
37.8301907	-122.3735770	1246F/1397F	Gateview Court
37.8305865	-122.3728366	1242C	Northpoint Drive
37.8300314	-122.3730770	1244D	Northpoint Drive
37.8301864	-122.3748250	1225B	Northpoint Drive
37.8310135	-122.3729998	1240C	Northpoint Drive
37.8306427	-122.3747854	1227B	Northpoint Drive
37.8310411	-122.3726734	1239E	Northpoint Drive
37.8302779	-122.3739160	1248C/1395C	Gateview Court
37.8314425	-122.3733708	1238C	Northpoint Drive
37.8300287	-122.3726617	1243F	Northpoint Drive
37.8304227	-122.3734810	1246B/1397B	Gateview Court
37.8314596	-122.3728634	1237E	Northpoint Drive
37.8302477	-122.3729200	1244H	Northpoint Drive
37.8304484	-122.3748110	1225F	Northpoint Drive
37.8307653	-122.3729177	1242F	Northpoint Drive
37.8298659	-122.3731820	1244A	Northpoint Drive
37.8308410	-122.3744560	1234C	Northpoint Drive
37.8312831	-122.3727524	1239A	Northpoint Drive
37.8317685	-122.3733776	1235C	Northpoint Drive
37.8308434	-122.3747764	1227E	Northpoint Drive
37.8302513	-122.3724887	1243B	Northpoint Drive
37.8304458	-122.3738270	1248F/1395F	Gateview Court
37.8289496	-122.3744682	1206B	Mariner Drive
37.8289798	-122.3731643	1212E	Mariner Drive
37.8292081	-122.3742080	1221A	Mariner Drive
37.8289268	-122.3738040	1208A	Mariner Drive
37.8291864	-122.3735663	1223A	Mariner Drive
37.8292278	-122.3747431	1219B	Mariner Drive
37.8290321	-122.3730046	1212C	Mariner Drive
37.8292171	-122.3744937	1219E	Mariner Drive
37.8289458	-122.3743905	1206A	Mariner Drive
37.8289623	-122.3732449	1212F	Mariner Drive
37.8290513	-122.3728446	1212A	Mariner Drive
37.8292042	-122.3741282	1221B	Mariner Drive
37.8289511	-122.3749577	1204A	Mariner Drive
37.8289312	-122.3738865	1208B	Mariner Drive
37.8292046	-122.3734820	1223B	Mariner Drive
37.8290154	-122.3750971	1204C	Mariner Drive
37.8289148	-122.3735710	1210C	Mariner Drive
37.8291934	-122.3738786	1221E	Mariner Drive
